Time,vcu.INS.vz
683705822,-0.1806580722332
683708179,-0.181998953223228
683730912,-0.184245690703392
683740633,-0.18172213435173
683744095,-0.182030022144318
683760671,-0.172541826963425
683780651,-0.174125641584396
683783235,-0.174205377697945
683785805,-0.174467921257019
683803123,-0.169387817382813
683818670,-0.155679062008858
683820650,-0.152139991521835
683823207,-0.149284541606903
683825774,-0.146013274788857
683838583,-0.125957936048508
683840676,-0.122262567281723
683843284,-0.119132183492184
683860756,-0.103244565427303
683863215,-0.10198150575161
683865707,-0.100735403597355
683900649,-0.116345897316933
683903187,-0.118315510451794
683905787,-0.120328448712826
683908202,-0.122208997607231
683920687,-0.13224421441555
683923252,-0.133636936545372
683925952,-0.135141626000404
683928177,-0.13650469481945
683940768,-0.142095863819122
683943332,-0.142996907234192
683960850,-0.144528493285179
683963103,-0.144255310297012
683980932,-0.135996282100677
683983185,-0.134760737419128
683985792,-0.133823707699776
683988191,-0.132628828287125
683998155,-0.125306934118271
684001244,-0.123250961303711
684003182,-0.121681086719036
684020651,-0.108189553022385
684023266,-0.1072663590312
684040684,-0.0993197411298752
684043347,-0.0989726483821869
684045782,-0.0989231690764427
684061511,-0.0996332690119743
684063429,-0.100129850208759
684100689,-0.129817128181458
684103540,-0.132283434271812
684105942,-0.134223192930222
684120681,-0.141303092241287
684123086,-0.141788363456726
684140686,-0.141342923045158
684143702,-0.140599980950356
684160850,-0.138950020074844
684163079,-0.143380433320999
684165871,-0.142796665430069
684168505,-0.141484022140503
684180708,-0.138422966003418
684183093,-0.137220859527588
684186070,-0.136235952377319
684188391,-0.135593891143799
684190678,-0.134966611862183
684203065,-0.12974351644516
684206149,-0.1284539103508
684208530,-0.12733505666256
684220654,-0.120648190379143
684223090,-0.119658209383488
684240650,-0.11690266430378
684243185,-0.116706892848015
684246160,-0.117050372064114
684260757,-0.120146602392197
684263092,-0.120654486119747
684266106,-0.121804885566235
684286324,-0.1287462413311
684300650,-0.133360952138901
684320651,-0.128768175840378
684323087,-0.126584097743034
684326445,-0.124236069619656
684328556,-0.121800094842911
684340653,-0.10940508544445
684343229,-0.106275998055935
684345929,-0.104186803102493
684360763,-0.0948264822363853
684363113,-0.0933499038219452
684365824,-0.0925853252410889
684383147,-0.0928021222352982
684385865,-0.0922071188688278
684398937,-0.0918947160243988
684400816,-0.0918874889612198
684403087,-0.0924144089221954
684419051,-0.0971322804689407
684420870,-0.0983409136533737
684423089,-0.0993659496307373
684440962,-0.111263789236546
684443278,-0.114059343934059
684445921,-0.116228699684143
684448153,-0.118072040379047
684461041,-0.129216387867928
684463094,-0.131204009056091
684465766,-0.133450627326965
684483127,-0.143976926803589
684485836,-0.144640892744064
684488180,-0.145047813653946
684501172,-0.143686413764954
684503089,-0.142838180065155
684505916,-0.141983583569527
684521215,-0.135983511805534
684541227,-0.127494588494301
684543184,-0.126531884074211
684545912,-0.12551337480545
684561149,-0.123421639204025
684563228,-0.123863890767097
684565794,-0.120559811592102
684583307,-0.125648483633995
684585871,-0.127218931913376
684588181,-0.128538131713867
684598179,-0.132168427109718
684600868,-0.133269086480141
684603387,-0.134793281555176
684620631,-0.138138145208359
684623120,-0.137769937515259
684640652,-0.135393470525742
684643559,-0.135123863816261
684645722,-0.134685009717941
684648180,-0.134056240320206
684660927,-0.132841825485229
684663089,-0.13225844502449
684665802,-0.131490603089333
684683118,-0.128183767199516
684685891,-0.127388834953308
684688191,-0.126771241426468
684700651,-0.126920312643051
684703089,-0.127106934785843
684705964,-0.126625120639801
684730724,-0.122617267072201
684740658,-0.121807157993317
684743190,-0.121365442872047
684745952,-0.120500862598419
684763122,-0.119651511311531
684766042,-0.120172366499901
684778377,-0.121094465255737
684780654,-0.121601954102516
684783127,-0.121716156601906
684785712,-0.121662437915802
684798426,-0.121831625699997
684800652,-0.121725454926491
684803089,-0.121311828494072
684820649,-0.116990998387337
684823088,-0.11574799567461
684840649,-0.105673506855965
684843184,-0.103743046522141
684845717,-0.102037996053696
684860851,-0.0920497700572014
684863084,-0.0903499871492386
684865770,-0.0890381783246994
684868738,-0.0878846049308777
684880657,-0.0851301401853561
684883116,-0.0848436653614044
684900651,-0.0893470942974091
684903086,-0.0908661633729935
684905726,-0.0924091935157776
684920649,-0.103785276412964
684923087,-0.105743803083897
684925943,-0.107972726225853
684928780,-0.110311657190323
684943271,-0.119225770235062
684945711,-0.12041674554348
684963094,-0.121104001998901
684965822,-0.121658444404602
684978774,-0.119678519666195
684980815,-0.118606314063072
684983143,-0.117981046438217
684985838,-0.117538936436176
685000905,-0.109182298183441
685003083,-0.107738807797432
685020858,-0.0967749059200287
685023094,-0.0956338346004486
685040686,-0.0892870202660561
685043201,-0.0888196378946304
685045773,-0.0881891250610352
685048443,-0.0873609632253647
685061010,-0.086608812212944
685063126,-0.0868157371878624
685065772,-0.0871771797537804
685083214,-0.0903380215167999
685100657,-0.0930719524621964
685103275,-0.0936785414814949
685105731,-0.0939905643463135
685120662,-0.0963286086916924
685123360,-0.0967586636543274
685125947,-0.0972618162631989
685140657,-0.101111777126789
685143426,-0.101718008518219
685145721,-0.102170690894127
685148467,-0.102921195328236
685158483,-0.10184133797884
685160769,-0.102623276412487
685163095,-0.103236928582191
685183133,-0.106798991560936
685185925,-0.107254110276699
685200656,-0.107427857816219
685203095,-0.107151933014393
685205797,-0.107088014483452
685220668,-0.104588240385056
685223098,-0.103664569556713
685240656,-0.0976445376873016
685243202,-0.0965215861797333
685260771,-0.0903535634279251
685263089,-0.0892975702881813
685265810,-0.0884636417031288
685280800,-0.084848940372467
685283131,-0.0842571333050728
685285872,-0.0842616409063339
685300784,-0.084663137793541
685303092,-0.0851858258247375
685320760,-0.0901381969451904
685323095,-0.0907419547438622
685326022,-0.0913299173116684
685340670,-0.0952693969011307
685343197,-0.095701664686203
685345755,-0.0962100327014923
685348238,-0.0971985906362534
685360905,-0.100914932787418
685363077,-0.101086720824242
685365695,-0.101308822631836
685368575,-0.100435256958008
685383134,-0.100568443536758
685385705,-0.100350484251976
685400742,-0.094808429479599
685403092,-0.0939831733703613
685405794,-0.093610443174839
685408568,-0.0934172570705414
685420849,-0.0899976789951324
685423092,-0.0894968956708908
685440859,-0.0877207815647125
685443249,-0.0874619781970978
685445717,-0.0873770862817764
685448184,-0.0870025157928467
685460936,-0.0870315954089165
685481040,-0.0878638923168182
685501098,-0.0883387103676796
685503147,-0.0886124148964882
685505697,-0.0885424911975861
685520933,-0.0893552303314209
685523122,-0.0900928899645805
685525949,-0.0906382948160172
685528183,-0.090770959854126
685541110,-0.0915966928005219
685543299,-0.0923193469643593
685545728,-0.092883825302124
685548209,-0.0932357236742973
685561348,-0.0885813385248184
685563265,-0.0887572094798088
685565715,-0.0884957015514374
685581000,-0.0888152420520782
685583325,-0.0886291787028313
685603414,-0.0870631486177444
685605783,-0.0864700675010681
685608222,-0.086166188120842
685621162,-0.0851792246103287
685623360,-0.0848274901509285
685640898,-0.0845255330204964
685643455,-0.0842746049165726
685645804,-0.084154412150383
685648164,-0.0837287306785584
685650766,-0.0832798331975937
685670840,-0.0826278775930405
685673530,-0.0827458724379539
685680759,-0.0830492302775383
685683537,-0.0827493891119957
685700765,-0.0843157023191452
685703550,-0.0841365084052086
685705894,-0.0838212892413139
685708269,-0.0836574286222458
685720686,-0.0858797654509544
685740761,-0.0862146019935608
685743681,-0.0866283476352692
685745704,-0.0870178192853928
685748400,-0.0871398895978928
685750803,-0.0868229046463966
685760844,-0.0862887799739838
685763155,-0.0861837714910507
685765692,-0.0857617408037186
685783152,-0.082396075129509
685785998,-0.0818519815802574
685803120,-0.0790320485830307
685806064,-0.0785232037305832
685818261,-0.0753815546631813
685820682,-0.0749538987874985
685823119,-0.0747336372733116
685826122,-0.0746667459607124
685840653,-0.074489638209343
685843456,-0.0744092091917992
685860804,-0.0754905492067337
685863091,-0.0754151195287704
685865769,-0.0756746232509613
685883160,-0.0805906355381012
685900785,-0.0841943994164467
685903142,-0.084573395550251
685920795,-0.086921751499176
685940696,-0.0854979604482651
685943248,-0.085282027721405
685945821,-0.084706261754036
685948513,-0.0840412974357605
685950743,-0.083527110517025
685960946,-0.0804997161030769
685963143,-0.0800204128026962
685965712,-0.0793575495481491
685983232,-0.0735322311520576
685985717,-0.0726578235626221
685998231,-0.0697427242994308
686000934,-0.06973497569561
686003133,-0.069553479552269
686018691,-0.0681281238794327
686020906,-0.06817227602005
686023221,-0.0684349089860916
686025947,-0.0687927976250649
686028199,-0.0691914334893227
686040922,-0.0703334510326386
686061031,-0.0728840976953506
686063347,-0.0732886493206024
686080995,-0.076539047062397
686083307,-0.0767571777105331
686085823,-0.0772354826331139
686101056,-0.0781642347574234
686103371,-0.0783518478274345
686121104,-0.0789589360356331
686123415,-0.0788774192333221
686141144,-0.0789379850029945
686143455,-0.0787921249866486
686145721,-0.0784250125288963
686148166,-0.0780051648616791
686160904,-0.0793983191251755
686163375,-0.079258881509304
686165770,-0.0791104212403297
686168161,-0.0789155289530754
686180915,-0.0774601250886917
686183455,-0.0772338211536407
686203542,-0.0767319202423096
686205732,-0.0769576281309128
686223622,-0.076321005821228
686225867,-0.0760886818170547
686228206,-0.0762099251151085
686238185,-0.077636830508709
686240655,-0.0779827907681465
686243703,-0.0780968442559242
686260932,-0.0803025737404823
686263342,-0.0801270827651024
686283160,-0.0814962461590767
686285779,-0.0811569318175316
686298161,-0.0801270678639412
686300655,-0.0794607102870941
686318230,-0.0775830075144768
686320654,-0.0770011246204376
686323304,-0.0765144377946854
686325950,-0.0761116221547127
686340630,-0.0757826492190361
686343218,-0.0762607380747795
686360799,-0.0761505886912346
686380652,-0.0733437240123749
686383389,-0.0731519758701324
686385713,-0.0728077217936516
686388187,-0.0725783109664917
686400702,-0.0721407160162926
686403270,-0.0714869499206543
686405744,-0.0711634010076523
686408188,-0.0711280480027199
686420655,-0.0686930119991302
686438425,-0.0649161338806152
686440701,-0.0647663250565529
686443213,-0.0644594952464104
686445807,-0.0640879049897194
686460856,-0.0588197633624077
686463295,-0.0586680918931961
686480654,-0.0554917827248573
686498157,-0.0560887008905411
686500666,-0.0562563538551331
686503348,-0.0566002205014229
686505727,-0.0569580644369125
686518185,-0.0599648207426071
686520656,-0.0601042956113815
686540700,-0.0623400583863258
686543434,-0.0626668110489845
686560754,-0.0685074329376221
686580819,-0.0703178942203522
686583410,-0.069895975291729
686598158,-0.0698894783854485
686600657,-0.0691643729805946
686603307,-0.0690525099635124
686623091,-0.0680308192968369
686643357,-0.0661718845367432
686645834,-0.0657065138220787
686648233,-0.0655534863471985
686680653,-0.0655473470687866
686683440,-0.0659926682710648
686698185,-0.0675805881619453
686700630,-0.0680554509162903
686703536,-0.0684866830706596
686705849,-0.0683123469352722
686718194,-0.0689491033554077
686720653,-0.069222129881382
686738156,-0.0706841051578522
686740655,-0.0709607303142548
686743197,-0.071387991309166
686758225,-0.0736496821045876
686760729,-0.0747352838516235
686763139,-0.0753423422574997
686780677,-0.0785107612609863
686783173,-0.0786923170089722
686800679,-0.0804117321968079
686803068,-0.0803136751055717
686820663,-0.0801623910665512
686823091,-0.0800237357616425
686840657,-0.0785158723592758
686843191,-0.0786200389266014
686846158,-0.0792991816997528
686848197,-0.0797337293624878
686858182,-0.0780828446149826
686860764,-0.0779610872268677
686863092,-0.0784792825579643
686880654,-0.0800614655017853
686883127,-0.0805034339427948
686900673,-0.0825885385274887
686943178,-0.080377995967865
686958387,-0.0800389423966408
686960756,-0.0795631483197212
686963092,-0.0789909884333611
686965758,-0.0755569934844971
686980656,-0.075615681707859
686983117,-0.0748860314488411
687000706,-0.0765751451253891
687020776,-0.0786697492003441
687023094,-0.0792321637272835
687025833,-0.0801538825035095
687040658,-0.080062247812748
687060660,-0.079426683485508
687063158,-0.0794731974601746
687065729,-0.0794711038470268
687080727,-0.0781586021184921
687083100,-0.0781146660447121
687100817,-0.0767876952886581
687103142,-0.0765653997659683
687120883,-0.0771221965551376
687123091,-0.0772704035043716
687125768,-0.0772957727313042
687128186,-0.0774902179837227
687140657,-0.0783704519271851
687143152,-0.0782820656895638
687145854,-0.0781220197677612
687148219,-0.0784387066960335
687150662,-0.0788432285189629
687153188,-0.0794463977217674
687158370,-0.0797604992985725
687160644,-0.079835556447506
687163097,-0.0799347385764122
687178449,-0.0783452764153481
687180687,-0.0783480256795883
687183130,-0.0779370367527008
687200783,-0.077658899128437
687203223,-0.0772852525115013
687205845,-0.0772672742605209
687220750,-0.0784455537796021
687223292,-0.0784360766410828
687225712,-0.0780686736106873
687240632,-0.077814869582653
687243175,-0.077706903219223
687245715,-0.0775841325521469
687260657,-0.077569879591465
687263095,-0.0778538659214973
687265683,-0.078455001115799
687268401,-0.0784981027245522
687280658,-0.0780849829316139
687283095,-0.0782980099320412
687285950,-0.0787781625986099
687303177,-0.078767366707325
687305717,-0.0790052562952042
687320773,-0.0777833685278893
687323092,-0.0773104429244995
687325719,-0.0774773433804512
687340656,-0.0768416672945023
687343114,-0.0768296867609024
687345774,-0.077006071805954
687348218,-0.0773298218846321
687363091,-0.0764639973640442
687365839,-0.0763216093182564
687378558,-0.077047273516655
687380690,-0.0768626481294632
687383138,-0.0764359384775162
687400720,-0.0771585553884506
687403138,-0.0774719789624214
687405823,-0.0773836225271225
687420856,-0.0778689831495285
687423089,-0.0780780836939812
687425776,-0.077679231762886
687440698,-0.0774172767996788
687443143,-0.0771648958325386
687445774,-0.077251173555851
687460687,-0.0771302059292793
687463092,-0.0772171691060066
687465792,-0.0770905986428261
687468857,-0.0772563517093658
687470691,-0.0774175822734833
687480684,-0.0768387466669083
687500706,-0.0768665745854378
687503136,-0.0765268504619598
687520772,-0.0764956921339035
687523094,-0.0769339427351952
687525715,-0.0772074311971664
687528927,-0.0771292299032211
687543132,-0.0767867639660835
687545728,-0.0768062397837639
687563176,-0.0784597098827362
687579013,-0.0764894559979439
687580677,-0.0767316669225693
687583129,-0.0763140842318535
687585926,-0.0763573572039604
687600752,-0.075184054672718
687620857,-0.0751986280083656
687623091,-0.0754018351435661
687640735,-0.0758379548788071
687643147,-0.0759382098913193
687645824,-0.0761767774820328
687648399,-0.0757665261626244
687650778,-0.0753248631954193
687653070,-0.0757331848144531
687720794,-0.0770219415426254
687723224,-0.0772522836923599
687740655,-0.0778575837612152
687743302,-0.0777828395366669
687745872,-0.0774499848484993
687760635,-0.0777959302067757
687763193,-0.0724788457155228
687765910,-0.0722658112645149
687780659,-0.0721727386116982
687783117,-0.0718639045953751
687785978,-0.0721755102276802
687803187,-0.0735055282711983
687805960,-0.0731100142002106
687823091,-0.0725300312042236
687840739,-0.073793850839138
687860742,-0.0753323435783386
687863093,-0.0752141401171684
687880695,-0.0738905072212219
687900806,-0.0744536370038986
687903183,-0.0743076056241989
687920832,-0.0754652470350266
687940817,-0.0747848898172379
687960931,-0.0698382407426834
687963093,-0.0700434520840645
687965756,-0.0697164982557297
687980668,-0.0703985244035721
687983108,-0.0700763836503029
688000744,-0.0696317851543427
688003189,-0.0697000846266747
688043252,-0.0716366991400719
688045719,-0.0717970952391624
688063292,-0.0715089812874794
688083303,-0.0700010433793068
688100981,-0.0686757564544678
688140956,-0.0698227062821388
688143252,-0.0699407905340195
688161043,-0.0679533332586288
688181117,-0.0703393295407295
688183301,-0.0703730210661888
688185949,-0.0704309940338135
688200774,-0.07167137414217
688203339,-0.0715818032622337
688205809,-0.0718118399381638
688221281,-0.0713105127215385
688223431,-0.0708813369274139
688225784,-0.0708184540271759
688240671,-0.0699595659971237
688260768,-0.0708686336874962
688263092,-0.0707667618989944
688280832,-0.0724291875958443
688283092,-0.0726168751716614
688300715,-0.0747905597090721
688303181,-0.0746145695447922
688320799,-0.0758685022592545
688340690,-0.0748694315552711
688343177,-0.0743845030665398
688360678,-0.0737270414829254
688363095,-0.073322206735611
688380662,-0.0718973577022552
688383092,-0.071547843515873
688385949,-0.0714761540293694
688400747,-0.0720252767205238
688403208,-0.0718642324209213
688405915,-0.0723737180233002
688423091,-0.0735819414258003
688425716,-0.0742660611867905
688443139,-0.0747865810990334
688445800,-0.0749942287802696
688460657,-0.0746044144034386
688463093,-0.0748897641897202
688465804,-0.0754087045788765
688468209,-0.0762003883719444
688480664,-0.0745585411787033
688500660,-0.0732119306921959
688503181,-0.0738336890935898
688520842,-0.0730844438076019
688523201,-0.0733968913555145
688525772,-0.0739212706685066
688528162,-0.0745859146118164
688540681,-0.0749178975820541
688543216,-0.0758132636547089
688560643,-0.0715877562761307
688563293,-0.0723292380571365
688580702,-0.0741625800728798
688583107,-0.0735403150320053
688585869,-0.0729060396552086
688588236,-0.0729071199893951
688600679,-0.0741576999425888
688620771,-0.0732908844947815
688623106,-0.0733120292425156
688638252,-0.0736979469656944
688640832,-0.07326740026474
688643188,-0.0727429389953613
688645826,-0.0728933364152908
688648186,-0.0734109729528427
688660655,-0.0723964050412178
688663268,-0.0726009756326675
688665891,-0.0726607367396355
688668203,-0.0726795345544815
688670655,-0.0726772099733353
688690730,-0.0716862007975578
688700661,-0.0722704082727432
688703439,-0.0723078697919846
688705999,-0.072373628616333
688708181,-0.0722040981054306
688710659,-0.0719261541962624
688720770,-0.0736713632941246
688723516,-0.0727732330560684
688740733,-0.0732986778020859
688743592,-0.0733940377831459
688746049,-0.0740231797099113
688748231,-0.074435718357563
688750665,-0.0747654139995575
688760661,-0.0709435194730759
688763503,-0.0713976323604584
688780656,-0.0713705122470856
688783131,-0.0715654790401459
688786013,-0.0711585432291031
688800657,-0.0699708014726639
688803210,-0.0698890164494514
688805720,-0.0691783726215363
688818184,-0.0673895478248596
688820769,-0.0669709295034409
688823293,-0.0667309761047363
688825721,-0.0661497041583061
688838523,-0.0621244832873344
688840657,-0.0616229064762592
688843374,-0.0612096674740314
688845717,-0.0607472881674767
688858185,-0.0582365095615387
688860657,-0.0576128661632538
688863301,-0.0571427047252655
688865729,-0.0569726377725601
688880666,-0.0565732531249523
688900658,-0.0582477301359177
688903450,-0.05844746530056
688920771,-0.06053626537323
688923256,-0.060374341905117
688925940,-0.0606236457824707
688928183,-0.0615450739860535
688930659,-0.0625053122639656
688940649,-0.0633464604616165
688943349,-0.0634830892086029
688960617,-0.063377633690834
688980708,-0.0631422027945518
688983118,-0.0624159425497055
688985872,-0.0623251348733902
688988253,-0.0628864616155624
689000703,-0.0627911239862442
689003200,-0.0632129833102226
689005787,-0.0637673959136009
689020777,-0.0629522651433945
689023232,-0.0630819946527481
689025725,-0.0628070458769798
689043311,-0.0622140988707542
689045702,-0.0614717565476894
689058578,-0.0601065196096897
689060658,-0.0598413422703743
689063126,-0.0599399544298649
689080641,-0.0608845390379429
689083128,-0.0609778575599194
689100643,-0.0625476986169815
689103224,-0.0627159103751183
689118376,-0.0639600157737732
689120738,-0.0634127631783485
689123129,-0.0635683014988899
689138407,-0.064959391951561
689140756,-0.0645147264003754
689143201,-0.0645279884338379
689145758,-0.0652962401509285
689160847,-0.0626489743590355
689163160,-0.0627859681844711
689165833,-0.0627012550830841
689168285,-0.0626383200287819
689180911,-0.0589086152613163
689183100,-0.0592075660824776
689201001,-0.0589695125818253
689203119,-0.0589266531169415
689220986,-0.0614863708615303
689223101,-0.0621276795864105
689225803,-0.0632310137152672
689228188,-0.063462495803833
689243159,-0.0666782110929489
689245882,-0.0668880045413971
689263250,-0.0685428977012634
689265766,-0.0685337856411934
689280668,-0.0688731893897057
689283317,-0.0687564611434937
689286044,-0.0682250633835793
689288333,-0.0686492547392845
689300699,-0.0687645450234413
689303119,-0.0680594593286514
689323100,-0.0671174824237823
689325814,-0.0673751533031464
689328169,-0.0679269656538963
689340672,-0.0668580010533333
689360666,-0.0661151260137558
689363205,-0.0662567913532257
689365978,-0.0661587417125702
689380664,-0.0654591172933578
689383085,-0.0654853954911232
689400719,-0.0639515519142151
689403118,-0.0642765015363693
689405967,-0.0641272738575935
689420877,-0.0655416250228882
689423098,-0.0660138428211212
689426191,-0.0665480270981789
689440667,-0.0690245553851128
689443148,-0.0689353197813034
689446033,-0.0690263360738754
689448429,-0.0692165642976761
689460666,-0.0695548057556152
689463098,-0.0697211399674416
689466071,-0.0697139948606491
689480668,-0.0692766830325127
689483103,-0.0692044422030449
689498471,-0.069531261920929
689500692,-0.0695521682500839
689503142,-0.0698508396744728
689505909,-0.070208378136158
689520755,-0.0700227916240692
689523164,-0.0704666823148727
689543144,-0.0695499256253242
689546074,-0.0694888532161713
689558657,-0.0689694210886955
689560688,-0.0693246945738792
689563146,-0.0694528594613075
689565877,-0.0691652521491051
689578725,-0.0719139650464058
689580726,-0.0725235641002655
689598802,-0.073659673333168
689600787,-0.0732927769422531
689620843,-0.0740619450807571
689623100,-0.0743867158889771
689625743,-0.0752398073673248
689640932,-0.076016016304493
689643182,-0.076683983206749
689645823,-0.0771132260560989
689660999,-0.0763580501079559
689663100,-0.0766171589493752
689665854,-0.076370470225811
689681082,-0.0763496831059456
689683101,-0.0756007432937622
689685988,-0.0750107616186142
689701100,-0.0751867070794106
689703192,-0.0744297951459885
689705732,-0.0740933045744896
689721113,-0.0723582208156586
689723102,-0.0723309740424156
689725721,-0.0728065371513367
689728702,-0.0732955932617188
689740673,-0.0722387731075287
689743154,-0.0729867592453957
689760649,-0.0713834837079048
689763100,-0.0712652057409287
689765776,-0.0688725560903549
689768832,-0.0686305984854698
689783174,-0.0686783567070961
689803251,-0.0700400918722153
689805721,-0.0707428008317947
689818781,-0.0709059089422226
689820736,-0.0711986646056175
689823122,-0.0717182382941246
689838752,-0.0736197531223297
689840639,-0.0739549845457077
689843213,-0.0739215239882469
689845696,-0.0737577676773071
689860716,-0.0746224671602249
689863142,-0.0743396356701851
689865772,-0.07391157746315
689880668,-0.0737507045269012
689883099,-0.073962464928627
689900703,-0.0753978937864304
689903201,-0.0750172361731529
689905769,-0.074744924902916
689908662,-0.0744855999946594
689920784,-0.0752213075757027
689923099,-0.0752149522304535
689925737,-0.0752276852726936
689940673,-0.0735240057110786
689943167,-0.0736107006669044
689945808,-0.0734330415725708
689963099,-0.0730324313044548
689965892,-0.0735074803233147
689973151,-0.0725671350955963
689975915,-0.0729582384228706
689978352,-0.0732131600379944
690003195,-0.0717483907938004
690005788,-0.0722645595669746
690023102,-0.0751449167728424
690025791,-0.0752705857157707
690028444,-0.0756185948848724
690030764,-0.0761758089065552
690033101,-0.0768435224890709
690040678,-0.0774337127804756
690043140,-0.0778679996728897
690060675,-0.0794101059436798
690063079,-0.0800419598817825
690080778,-0.0807738527655602
690083101,-0.080521747469902
690100690,-0.0786397606134415
690103198,-0.0784250348806381
690120870,-0.0766868442296982
690123100,-0.0760534778237343
690140844,-0.0750276148319244
690160857,-0.074395164847374
690163128,-0.0748008489608765
690165846,-0.0746928006410599
690168485,-0.074720561504364
690170861,-0.0747033432126045
690180904,-0.0708649307489395
690183101,-0.0710483863949776
690200845,-0.0737657248973846
690203190,-0.0732518956065178
690205785,-0.0727762803435326
690221161,-0.0736740678548813
690223099,-0.073961965739727
690225824,-0.074099525809288
690228409,-0.0740440189838409
690230717,-0.0737737193703651
690240763,-0.0735990852117538
690243157,-0.073054738342762
690245834,-0.0731135830283165
690248405,-0.0739413797855377
690260862,-0.0749360322952271
690280842,-0.0760654434561729
690283238,-0.0758933201432228
690285968,-0.0757400840520859
690300886,-0.0748261362314224
690303224,-0.0749972835183144
690305923,-0.0754764974117279
690308183,-0.0758349299430847
690320848,-0.0766822546720505
690323100,-0.0768244117498398
690340820,-0.0792070031166077
690343148,-0.0792160928249359
690345722,-0.0791400372982025
690360749,-0.0796463936567307
690363150,-0.0802813917398453
690365738,-0.0810021162033081
690368299,-0.0813166871666908
690380806,-0.0808417797088623
690383087,-0.0808101072907448
690386025,-0.081005334854126
690400867,-0.078609935939312
690403145,-0.078685998916626
690406041,-0.0783333331346512
690423099,-0.0765722393989563
690425796,-0.0767038762569427
690440750,-0.0743995532393456
690443138,-0.0735780298709869
690445779,-0.0730009078979492
690448204,-0.0732165649533272
690460831,-0.0723044499754906
690463101,-0.0733173936605453
690480789,-0.0728012025356293
690483101,-0.0728171020746231
690500800,-0.0720271915197372
690503196,-0.0720508545637131
690505779,-0.0720943808555603
690508481,-0.0714718848466873
690520932,-0.0713045075535774
690540868,-0.0715997144579887
690543190,-0.0718872994184494
690545724,-0.0721627175807953
690560877,-0.0750467628240585
690563101,-0.0757839977741241
690565712,-0.0762407630681992
690568578,-0.0766512304544449
690580724,-0.0794712901115417
690583102,-0.0790552049875259
690585965,-0.0787854790687561
690600799,-0.0801549404859543
690603195,-0.0803875029087067
690620922,-0.0808052718639374
690623100,-0.0804028958082199
690640947,-0.0782361477613449
690643146,-0.0780499577522278
690645736,-0.078175276517868
690661031,-0.0768660753965378
690663099,-0.0767875835299492
690665819,-0.0763871818780899
690668771,-0.0759988278150558
690680940,-0.0749644637107849
690683126,-0.0753800719976425
690721160,-0.0767342820763588
690723097,-0.0773802846670151
690725775,-0.0779478698968887
690728172,-0.0781950056552887
690741185,-0.0781299471855164
690743273,-0.078428253531456
690745782,-0.0780901610851288
690748162,-0.0777383148670197
690770868,-0.0782950595021248
690778733,-0.0781372860074043
690780909,-0.078740730881691
690783206,-0.0794395282864571
690785935,-0.0790075212717056
690800718,-0.0774419754743576
690803272,-0.0773149505257607
690821083,-0.0771381109952927
690840777,-0.0766477212309837
690843423,-0.0772284865379334
690860773,-0.0788452550768852
690863173,-0.0788153558969498
690865730,-0.0788987427949905
690880798,-0.0806970149278641
690883251,-0.0805123895406723
690885953,-0.0809745267033577
690920773,-0.0787007510662079
690923284,-0.0782048255205154
690940667,-0.0780535414814949
690963142,-0.0770061314105988
690965915,-0.0770090669393539
690983222,-0.0768555104732513
690985975,-0.0770468190312386
690988242,-0.0775250345468521
691000671,-0.079811692237854
691003326,-0.0803049951791763
691020776,-0.0845934897661209
691023118,-0.0851094052195549
691040640,-0.0873303413391113
691043214,-0.087502233684063
691045782,-0.0874345526099205
691048350,-0.0873710215091705
691060667,-0.0860664248466492
691063278,-0.0859412550926209
691080667,-0.081653505563736
691083183,-0.0807576850056648
691095843,-0.0784310922026634
691098175,-0.0781711861491203
691100663,-0.0782255381345749
691120843,-0.0775461196899414
691123139,-0.0779899805784225
691125785,-0.0784798637032509
691128173,-0.0789329707622528
691140703,-0.0795920714735985
691143219,-0.0791230052709579
691160679,-0.0792834088206291
691180773,-0.0818819850683212
691183205,-0.081894651055336
691185986,-0.0820863842964172
691188219,-0.082739993929863
691198195,-0.0828487575054169
691200835,-0.0833009034395218
691203291,-0.0835666060447693
691220928,-0.0850341767072678
691223179,-0.0848391056060791
691240669,-0.0845798999071121
691243259,-0.0839874669909477
691245723,-0.083748996257782
691260668,-0.0835775956511498
691263340,-0.0837238356471062
691280685,-0.0832304209470749
691300664,-0.0828218683600426
691303507,-0.0827428698539734
691305725,-0.0824719592928886
691320839,-0.0828723907470703
691323398,-0.0828810855746269
691340665,-0.0833405256271362
691343478,-0.0832884162664413
691360667,-0.0853252708911896
691363375,-0.0854772925376892
691365815,-0.0852610766887665
691368223,-0.0849152058362961
691380730,-0.0791141986846924
691383205,-0.0791004151105881
691400667,-0.0784477293491364
691403287,-0.0780483484268188
691405724,-0.0777532756328583
691420898,-0.0783147290349007
691423326,-0.0782786905765533
691425735,-0.0781016796827316
691440667,-0.0769633948802948
691443365,-0.0767246708273888
691445788,-0.0768626779317856
691448222,-0.077195517718792
691458192,-0.0772126019001007
691460666,-0.0777836367487907
691463134,-0.0779501721262932
691465772,-0.0780105218291283
691483335,-0.0789880156517029
691485943,-0.0791128352284431
691488174,-0.0792255401611328
691500664,-0.0792383849620819
691503335,-0.0795840099453926
691520778,-0.0807910934090614
691523103,-0.0811023116111755
691538308,-0.0822580680251122
691540666,-0.0823413506150246
691543232,-0.0827195793390274
691560649,-0.0827425271272659
