Time,vcu.INS.yaw_rate
641340561,-0.0588914304971695
641343062,-0.0588973164558411
641345603,-0.0595739111304283
641360569,-0.0603849366307259
641363154,-0.0601422414183617
641365614,-0.0610994622111321
641368165,-0.0604747571051121
641380681,-0.05979398265481
641383216,-0.0590243525803089
641385948,-0.0587244220077991
641400705,-0.0614561624825001
641403038,-0.0611875057220459
641405630,-0.0604954734444618
641410666,-0.0594047792255878
641413080,-0.0579984113574028
641440600,-0.0582539923489094
641443030,-0.0584233514964581
641445653,-0.0594117902219296
641448049,-0.0592234209179878
641462980,-0.0605170726776123
641465654,-0.0612609833478928
641482978,-0.0635884702205658
641500654,-0.0627718269824982
641503038,-0.0634133219718933
641510715,-0.063209094107151
641512991,-0.0643949881196022
641515837,-0.0646016076207161
641518071,-0.064525380730629
641540656,-0.0655148401856422
641560544,-0.0592424161732197
641563041,-0.0592097155749798
641565701,-0.0594598539173603
641580631,-0.06047498062253
641582981,-0.0606121681630611
641600706,-0.0558920204639435
641610749,-0.0570454597473145
641612993,-0.0554407984018326
641662981,-0.0628467202186584
641665655,-0.0657100081443787
641668731,-0.0669866651296616
641700821,-0.0571245811879635
641703040,-0.0566579699516296
641710866,-0.0533677563071251
641740818,-0.0594366267323494
641743201,-0.0587172843515873
641760898,-0.057433232665062
641763123,-0.0562231615185738
641765600,-0.0552482903003693
641768409,-0.0548348501324654
641780923,-0.0503702983260155
641801005,-0.0461993254721165
641803279,-0.0455301217734814
641810547,-0.0456914976239204
641813282,-0.0460276119410992
641815757,-0.0437463782727718
641840543,-0.0394079014658928
641858072,-0.0345476120710373
641860544,-0.0335952937602997
641863253,-0.0334477648139
641865603,-0.033594161272049
641868172,-0.0329554714262486
641883340,-0.0283994488418102
641900550,-0.0265674106776714
641903443,-0.025750745087862
641905697,-0.0247221477329731
641940545,-0.014121912419796
641943067,-0.0115980878472328
641945604,-0.0106977671384811
641948144,-0.0106098130345345
641960526,-0.00646741688251495
641963149,-0.00645308569073677
641983037,-0.00447328388690948
641985698,-0.0035439133644104
642003122,0.00423010066151619
642010553,0.00618639588356018
642013165,0.00747121497988701
642015823,0.00758422911167145
642040550,0.0177935622632504
642043094,0.017030967399478
642060528,0.0213578045368195
642063022,0.0215876027941704
642065614,0.0225260779261589
642068328,0.0227995831519365
642080533,0.0233078002929688
642083101,0.024154556915164
642085703,0.0255779307335615
642088304,0.0275970492511988
642100553,0.0248841308057308
642103167,0.0258429124951363
642105616,0.0256220474839211
642110549,0.0251755304634571
642113017,0.0252272561192513
642115842,0.0246947966516018
642138507,0.0228864978998899
642140553,0.0235053114593029
642143144,0.0241315774619579
642145610,0.0238764360547066
642160562,0.021501824259758
642163034,0.0229548998177052
642165611,0.0226757377386093
642180656,0.0205954499542713
642183010,0.0204527974128723
642200554,0.0195813551545143
642203094,0.0192350670695305
642205726,0.0188734903931618
642213016,0.0209780260920525
642240734,0.0178482532501221
642243121,0.018173161894083
642260548,0.0204277615994215
642263074,0.0209072232246399
642283198,0.0227709133177996
642285724,0.0227467082440853
642288076,0.0223735123872757
642290554,0.0225375760346651
642298116,0.0216259229928255
642300551,0.0222816132009029
642303281,0.0235364828258753
642310526,0.0234168693423271
642340553,0.0208174809813499
642343357,0.0211987160146236
642345676,0.0209470111876726
642360560,0.0216170679777861
642363437,0.0211456008255482
642365611,0.0200959108769894
642380580,0.0206554345786572
642383468,0.0206437073647976
642400523,0.0228428915143013
642403464,0.0222190134227276
642410523,0.0210840385407209
642413022,0.0213409122079611
642440525,0.0208540968596935
642443083,0.019719660282135
642445764,0.0185830388218164
642460532,0.0169035792350769
642463054,0.017160177230835
642480534,0.0124056860804558
642483015,0.0123659633100033
642500554,0.0133399330079556
642503044,0.0117957964539528
642510529,0.0151617489755154
642513028,0.0164446718990803
642516047,0.0157469846308231
642540526,0.0133417509496212
642543105,0.0132097266614437
642546008,0.0128616727888584
642558288,0.00941798463463783
642560551,0.00897654518485069
642563020,0.00829935818910599
642566090,0.00761555507779121
642580579,0.000247620046138763
642582987,0.000265385955572128
642600552,-0.00278683751821518
642603040,-0.00346976146101952
642605735,-0.00551101565361023
642610570,-0.00956211984157562
642612987,-0.0100798457860947
642615852,-0.010117270052433
642638551,-0.0187655240297318
642640678,-0.019758515059948
642643053,-0.0202057249844074
642645737,-0.0190688706934452
642660768,-0.0240935869514942
642663007,-0.0257699713110924
642665830,-0.0261965319514275
642668123,-0.0256011784076691
642680825,-0.0261203460395336
642682999,-0.0274441838264465
642700907,-0.0335427783429623
642703039,-0.0338400416076183
642710950,-0.0350603237748146
642713040,-0.0351802445948124
642740995,-0.038063507527113
642743099,-0.0387417823076248
642745757,-0.039476752281189
642761035,-0.0422946102917194
642763175,-0.04220886901021
642765839,-0.0411820448935032
642768183,-0.0407207012176514
642781044,-0.0426845774054527
642783241,-0.042871356010437
642800642,-0.0446749292314053
642810650,-0.0465672202408314
642813381,-0.04663260653615
642815756,-0.0472478680312634
642818077,-0.0473895631730556
642820655,-0.0483409129083157
642850700,-0.0592142753303051
642853530,-0.0588630102574825
642855646,-0.0594158135354519
642858322,-0.0601763501763344
642860712,-0.0609355196356773
642870712,-0.0605133473873138
642873609,-0.0609515160322189
642875708,-0.0603293552994728
642900758,-0.0616899654269218
642902986,-0.0614706538617611
642905759,-0.0615909807384014
642912987,-0.0632155686616898
642915801,-0.0616514757275581
642918362,-0.0614361017942429
642940534,-0.0660721063613892
642943038,-0.0659201294183731
642945915,-0.0669854059815407
642960544,-0.067074291408062
642963064,-0.068365253508091
642965914,-0.0684975013136864
